#meleeweapons																																	
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory												
spider_pants		20	3.1	1	90	0	FALSE		blunt 4 pierce 0 lacer 4 fire 0 cold 0 poison 4 shock 0 beam 4																								
jackal_pants		200	1.8	1	80	0	FALSE	cloth	blunt 4 pierce 6 lacer 4 fire 2 cold 4 poison 0 shock 0 beam 0																								
blue_pants		10	0.5	1	30	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0																								
brown_pants		10	0.5	1	30	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0																								
yellow_pants		10	0.4	1	30	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0																								
dark_pants		10	1.4	1	50	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0																								
prison_pants		10	1.2	1	50	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 4 cold 0 poison 2 shock 0 beam 0																								
hyber_pants		10	0.6	1	40	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 0 poison 0 shock 0 beam 0																								
azt_linecloth		100	1.1	1	70	0	FALSE	venus_armor	blunt 4 pierce 0 lacer 9 fire 0 cold 6 poison 12 shock 0 beam 0																								
#end																																	
																																	
#boots																																	
Id		Price	Weight	InventoryWidthSize	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory	ResistSheet																								
doom_boots		800	4.1	1	230	0	FALSE	heavy_armor	blunt 10 pierce 10 lacer 10 fire 10 cold 0 poison 10 shock 0 beam 0																								
ancom_boots		1000	2.2	1	160	0	FALSE	heavy_armor	blunt 14 pierce 0 lacer 14 fire 14 cold 14 poison 0 shock 14 beam 14																								
bandit_boots		20	0.8	1	70	0	FALSE	trash_armor	blunt 2 pierce 4 lacer 2 fire 0 cold 0 poison 2 shock 0 beam 0																								
civres_boots		800	2.5	1	180	0	FALSE	armor	blunt 4 pierce 4 lacer 10 fire 10 cold 0 poison 0 shock 0 beam 8																								
cultist_boots		1200	3	1	100	0	FALSE	armor	blunt 8 pierce 0 lacer 8 fire 12 cold 0 poison 12 shock 12 beam 12																								
power_boots		800	2.2	1	150	0	FALSE	armor	blunt 12 pierce 0 lacer 12 fire 12 cold 10 poison 0 shock 0 beam 12																								
realwear_boots		1000	2.3	1	170	0	FALSE	heavy_armor	blunt 14 pierce 14 lacer 14 fire 14 cold 14 poison 0 shock 0 beam 14																								
smuggler_boots		400	1.7	1	80	0	FALSE	trash_armor	blunt 0 pierce 3 lacer 3 fire 0 cold 0 poison 6 shock 0 beam 4																								
solnet_boots		800	2.1	1	180	0	FALSE	heavy_armor	blunt 0 pierce 8 lacer 0 fire 14 cold 10 poison 10 shock 10 beam 14																								
worker_boots		600	1.8	1	90	0	FALSE	armor	blunt 6 pierce 0 lacer 6 fire 8 cold 0 poison 4 shock 0 beam 6																								
pmc_boots		600	1.9	1	90	0	FALSE	armor	blunt 6 pierce 6 lacer 6 fire 4 cold 4 poison 0 shock 0 beam 0																								
rw_warlord_boots		1000	3.4	1	250	0	FALSE	heavy_armor	blunt 16 pierce 16 lacer 16 fire 16 cold 16 poison 0 shock 0 beam 16																								
svn_heavy_boots		800	4	1	250	0	FALSE	heavy_armor	blunt 14 pierce 14 lacer 0 fire 10 cold 0 poison 0 shock 10 beam 12																								
daydream_chem_boots		200	1.9	1	80	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 4 cold 0 poison 8 shock 0 beam 4																								
sl_power_boots		1000	2.9	1	190	0	FALSE	heavy_armor	blunt 0 pierce 14 lacer 0 fire 14 cold 14 poison 14 shock 14 beam 14																								
dilthey_medium_boots		1000	1.3	1	190	0	FALSE	heavy_armor	blunt 6 pierce 4 lacer 4 fire 6 cold 6 poison 0 shock 10 beam 10																								
ancom_police_boots		400	1.6	1	100	0	FALSE	armor	blunt 8 pierce 8 lacer 8 fire 4 cold 0 poison 0 shock 4 beam 0																								
ancom_agent_boots		600	1.2	1	90	0	FALSE	armor	blunt 0 pierce 0 lacer 0 fire 12 cold 12 poison 12 shock 10 beam 12																								
church_priest_boots		200	1.6	1	90	0	FALSE	armor	blunt 0 pierce 0 lacer 4 fire 4 cold 6 poison 10 shock 0 beam 4																								
church_power_boots		1000	2	1	150	0	FALSE	armor	blunt 0 pierce 14 lacer 14 fire 14 cold 14 poison 14 shock 0 beam 14																								
pb_boots		100	0.9	1	50	0	FALSE	trash_armor	blunt 4 pierce 2 lacer 0 fire 0 cold 2 poison 2 shock 0 beam 0																								
pb_heavy_boots		600	2.4	1	160	0	FALSE	armor	blunt 10 pierce 8 lacer 10 fire 0 cold 0 poison 4 shock 0 beam 0																								
franch_boots		400	2	1	90	0	FALSE	armor	blunt 6 pierce 8 lacer 8 fire 0 cold 0 poison 0 shock 6 beam 4																								
franch_heavy_boots		600	2.8	1	200	0	FALSE	heavy_armor	blunt 12 pierce 12 lacer 12 fire 0 cold 0 poison 10 shock 0 beam 0																								
moon_boots		100	1.8	1	80	0	FALSE	moon_armor	blunt 7 pierce 8 lacer 3 fire 6 cold 0 poison 0 shock 3 beam 0																								
common_boots		100	1	1	50	0	FALSE	cloth	blunt 2 pierce 0 lacer 0 fire 0 cold 2 poison 2 shock 2 beam 0																								
core_power_boots		1000	3.8	1	240	0	FALSE	heavy_armor	blunt 12 pierce 12 lacer 12 fire 12 cold 10 poison 0 shock 0 beam 0																								
spider_boots		10	1.6	1	80	0	FALSE		blunt 2 pierce 0 lacer 2 fire 0 cold 0 poison 6 shock 0 beam 2																								
jackal_boots		100	1	1	70	0	FALSE	trash_armor	blunt 2 pierce 2 lacer 4 fire 0 cold 2 poison 4 shock 0 beam 0																								
blue_boots		10	0.4	1	30	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 2 shock 0 beam 0																								
broun_boots		10	0.4	1	30	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 2 shock 0 beam 0																								
azt_boots		100	0.7	1	60	0	FALSE	venus_armor	blunt 4 pierce 0 lacer 7 fire 0 cold 4 poison 8 shock 0 beam 0																								
#end																																	
																																	
#repairs																																	
Id		Price	Weight	InventoryWidthSize	MaxStack	RestoreAmount	ReduceMaxCapacity	RepairCategories	RestoreMaxCapacity																								
armor_shards		2	1	1	10	30	10	armor	FALSE																								
weapon_shards		2	0.4	1	20	30	10	weapon tech_weapon	FALSE																								
blunt_melee_shards		2	0.3	1	20	30	10	blunt_melee	FALSE																								
pierce_melee_shards		2	0.3	1	20	30	10	pierce_melee	FALSE																								
broken_weapon		1	0.1	1	50	15	5	trash_weapon	FALSE																								
rusty_shards		1	1.2	1	10	15	5	trash_armor	FALSE																								
coarse_gears		1	1	1	10	30	10	engineering_weapon	FALSE																								
rod		1	0.5	1	20	30	10	blunt_melee	FALSE																								
microelectronics		10	0.05	1	20	30	5	tech_weapon	FALSE																								
ceramite_shards		5	0.8	1	10	30	10	heavy_armor	FALSE																								
capacitor		10	0.5	1	20	30	5	tech_weapon	FALSE																								
tape		20	0.1	1	20	20	0	all	FALSE																								
*rags		1	0.2	1	20	30	10	cloth	FALSE																								
armor_repair_kit		300	1.2	1	10	80	0	armor trash_armor heavy_armor cloth	TRUE																								
weapon_repair_kit		300	1.2	1	10	80	0	weapon engineering_weapon tech_weapon trash_weapon	TRUE																								
melee_repair_kit		300	1.2	1	10	80	0	blunt_melee pierce_melee BluntTechnical	TRUE																								
demonic_shards		100	0.5	1	1	500	0	all	TRUE																								
venus_armor_shards		10	0.5	1	20	40	5	venus_armor	FALSE																								
moon_armor_shards		10	0.6	1	20	40	5	moon_armor	FALSE																								
moon_bones		10	0.6	1	20	40	5	moon_weapon	FALSE																								
venus_weapon_shard		10	0.5	1	20	40	5	venus_weapon	FALSE																								
#end																																	
																																	
#automaps																																	
Id		Price	Weight	InventoryWidthSize	ExploreLevel	DestroyJammers	HighlightQuasimorphsDuration																										
automap		82	0.5	1	FALSE	TRUE	0																										
demonic_aye		150	0.4	1	TRUE	FALSE	20																										
quasi_sensor_device		0	0	0	FALSE	FALSE	20																										
#end																																	
																																	
#skulls																																	
Id		Price	Weight	InventoryWidthSize	PerkId	CanBaronUse	Unbreakable																										
skull_explosion		300	1	1	ultimate_explosion	TRUE	TRUE																										
skull_ray		300	1	1	ultimate_ray	TRUE	TRUE																										
skull_contract_mercury		300	1	1	ultimate_contract_mercury	FALSE	TRUE																										
skull_bloodstrike		300	1	1	ultimate_blood_strike	TRUE	TRUE																										
skull_bloodlust		300	1	1	ultimate_bloodlust	TRUE	TRUE																										
skull_call_of_blood		300	1	1	ultimate_call_of_blood	TRUE	TRUE																										
skull_contract_venus		300	1	1	ultimate_contract_venus	FALSE	TRUE																										
skull_feathered_serpent		300	1	1	ultimate_feathered_serpent	FALSE	TRUE																										
skull_blood_revival		300	1	1	ultimate_blood_revival	TRUE	TRUE																										
skull_transformation		300	1	1	ultimate_transformation	TRUE	TRUE																										
skull_resurrection		300	1	1	ultimate_resurrection	TRUE	TRUE																										
skull_contract_luna		300	1	1	ultimate_contract_luna	FALSE	TRUE																										
skull_contract_mars		300	1	1	ultimate_contract_mars	FALSE	TRUE																										
skull_fire_breath		300	1	1	ultimate_fire_breath	TRUE	TRUE																										
skull_fire_wall		300	1	1	ultimate_fire_wall	TRUE	TRUE																										
skull_contract_ron		300	1	1	ultimate_contract_ron	FALSE	TRUE																										
skull_illusion		300	1	1	ultimate_illusion	TRUE	TRUE																										
skull_contract_cattaram		300	1	1	ultimate_contract_cattaram	FALSE	TRUE																										
skull_stoneskin		300	1	1	ultimate_stoneskin	TRUE	TRUE																										
skull_contract_scrivnus		300	1	1	ultimate_contract_scrivnus	FALSE	TRUE																										
skull_massacre_dance		300	1	1	ultimate_massacre_dance	TRUE	TRUE																										
#end																																	
																																	
#quasiartifacts																																	
Id		Price	Weight	InventoryWidthSize	CanRemoveSkullContract																												
anulator		200	1	1	TRUE																												
#end																																	
																																	
#grenades																																	
Id		Price	Weight	InventoryWidthSize	MaxStack	TurnsToExplode	RicochetTrajectory	Range	MaxUnderthrowDistance	MaxOverthrowDistance	IgnorePenaltyChance	Parameters.VisualExplosion	Parameters.Radius	Parameters.GainDmgToCreature	Parameters.GainDmgToLocation	Parameters.GainDmgToMonolith	Parameters.Damage	Parameters.DamageType	Parameters.WoundChance	Parameters.Throwback	Parameters.ThrowbackChance	Parameters.ThrowbackDependOnRadius	Parameters.Stun	Parameters.StunChance	Parameters.StunDuration	Parameters.StunDependOnRadius	Parameters.PropagateFire	Parameters.PropagateFireChance	Parameters.LargeFireChance	Parameters.FireDependOnRadius	Parameters.PropagateLiquid	Parameters.LiquidType	Parameters.Disintegrate
frag_grenade		100	0.3	1	3	2	TRUE	7	1	2	0.2	TRUE	3	TRUE	TRUE	FALSE	75	explosion	70	TRUE	0.5	FALSE	FALSE	0	0	FALSE	TRUE	0.05	10	TRUE	FALSE	Red	FALSE
qwasi_grenade		100	0.1	1	3	1	TRUE	7	1	2	0.2	TRUE	4	TRUE	TRUE	FALSE	95	beam	50	TRUE	0.3	FALSE	FALSE	0	0	FALSE	TRUE	0.3	0	FALSE	FALSE	Red	FALSE
thermal_grenade		100	0.4	1	3	1	TRUE	7	1	2	0.2	FALSE	3	FALSE	FALSE	FALSE	20	fire	0	FALSE	0	FALSE	FALSE	0	0	FALSE	TRUE	0.9	75	FALSE	FALSE	Red	FALSE
stun_grenade		100	0.2	1	3	1	TRUE	7	1	2	0.2	TRUE	4	FALSE	FALSE	FALSE	0	shock	0	FALSE	0	FALSE	TRUE	1	4	TRUE	FALSE	0	0	FALSE	FALSE	Red	FALSE
trowable_heart		10	0.33	1	3	0	TRUE	7	1	2	0.2	FALSE	1	TRUE	FALSE	FALSE	10	blunt	10	FALSE	0	FALSE	FALSE	0	0	FALSE	FALSE	0	0	FALSE	TRUE	Red	FALSE
trowing_knife		10	1	1	3	0	TRUE	7	1	2	0.2	FALSE	1	TRUE	FALSE	FALSE	30	pierce	10	FALSE	0	FALSE	FALSE	0	0	FALSE	FALSE	0	0	FALSE	FALSE	Red	FALSE
skrivnus_knife		10	1	1	3	0	TRUE	7	1	2	0.2	FALSE	1	TRUE	FALSE	FALSE	60	pierce	10	FALSE	0	FALSE	FALSE	0	0	FALSE	FALSE	0	0	FALSE	FALSE	Red	FALSE
handmade_frag_grenade		10	0.2	1	3	2	TRUE	7	1	2	0.2	TRUE	2	TRUE	TRUE	FALSE	30	explosion	60	TRUE	0.4	FALSE	FALSE	0	0	FALSE	TRUE	0.04	8	TRUE	FALSE	Red	FALSE
handmade_thermal_grenade		10	1	1	3	0	FALSE	7	1	2	0.2	FALSE	2	FALSE	FALSE	FALSE	10	fire	0	FALSE	0	FALSE	FALSE	0	0	FALSE	TRUE	0.9	75	FALSE	FALSE	Red	FALSE
toxic_grenade		100	0.4	1	3	0	FALSE	7	1	2	0.2	FALSE	3	FALSE	FALSE	FALSE	20	poison	0	FALSE	0	FALSE	FALSE	0	0	FALSE	FALSE	0	0	FALSE	TRUE	Toxic	FALSE
frost_grenade		100	0.2	1	3	0	FALSE	7	1	2	0.2	FALSE	3	TRUE	FALSE	FALSE	30	cold	30	FALSE	0	FALSE	FALSE	0	0	FALSE	FALSE	0	0	FALSE	TRUE	Water	FALSE
urparp_grenade		100	0.1	1	3	1	TRUE	7	1	2	0.2	TRUE	4	TRUE	TRUE	FALSE	95	plasma	50	TRUE	0.3	FALSE	FALSE	0	0	FALSE	TRUE	0.3	0	FALSE	FALSE	Red	FALSE
hellfire_grenade		150	0.3	1	3	1	TRUE	7	1	2	0.2	FALSE	3	TRUE	FALSE	FALSE	50	fire	0	FALSE	0	FALSE	FALSE	0	0	FALSE	TRUE	0.9	90	FALSE	FALSE	Red	FALSE
nanorobot_grenade		169	1	1	3	0	FALSE	7	1	2	0.2	FALSE	3	TRUE	TRUE	FALSE	200	plasma	0	FALSE	0	FALSE	FALSE	0	0	FALSE	TRUE	0	0	FALSE	FALSE	Red	TRUE
phase_bomb		10	0.3	1	3	2	TRUE	7	1	2	0.2	TRUE	3	TRUE	TRUE	TRUE	60	pierce	70	TRUE	0.5	FALSE	FALSE	0	0	FALSE	TRUE	0.05	10	TRUE	FALSE	Red	FALSE
#end																																	
																																	
#mines																																	
Id		Price	Weight	InventoryWidthSize	MaxStack	TurnsToActivation	Parameters.VisualExplosion	Parameters.Radius	Parameters.GainDmgToCreature	Parameters.GainDmgToLocation	Parameters.Damage	Parameters.DamageType	Parameters.WoundChance	Parameters.Throwback	Parameters.ThrowbackChance	Parameters.ThrowbackDependOnRadius	Parameters.Stun	Parameters.StunChance	Parameters.StunDuration	Parameters.StunDependOnRadius	Parameters.PropagateFire	Parameters.PropagateFireChance	Parameters.LargeFireChance	Parameters.FireDependOnRadius									
frag_mine		20	0.55	1	3	1	TRUE	4	TRUE	TRUE	90	explosion	70	TRUE	0.5	FALSE	FALSE	0	0	FALSE	TRUE	0.05	10	TRUE									
cattaram_mine		80	0.55	1	3	1	TRUE	6	TRUE	TRUE	90	explosion	70	TRUE	0.5	FALSE	FALSE	0	0	FALSE	TRUE	0.05	10	TRUE									
#end																																	
																																	
#turrets																																	
Id		Price	Weight	InventoryWidthSize	TurretMonsterId																												
stationary_turret		1000	10	2	stationary_turret																												
fire_turret		1000	10	2	fire_turret																												
energy_turret		1000	10	2	energy_turret																												
quest_emiBurner		1000	10	2	emp_quest_turret																												
packaged_industrial_robot		93	10	2	cyborg_basic																												
packaged_security_robot		124	10	2	cyborg_battle																												
packaged_recreational_robot		118	10	2	cyborg_recreation																												
#end																																	
																																	
#trash																																	
Id		Price	Weight	InventoryWidthSize	MaxStack	SubType																											
human_wrist		10	0.6	1	5	Resource																											
human_feet		10	0.7	1	5	Resource																											
human_skin		10	0.3	1	10	Resource																											
human_poop		1	0.2	1	10	Resource																											
human_rib		10	0.1	1	20	Resource																											
human_skull		10	2.5	1	5	Resource																											
human_ear		2	0.1	1	20	Resource																											
human_aye		2	0.1	1	20	Resource																											
spider_brain		5	0.8	1	10	Resource																											
spider_joint		5	0.3	1	10	Resource																											
spider_cocoon		5	0.5	1	10	Resource																											
spider_aye		5	0.1	1	20	Resource																											
spider_chitin		5	0.5	1	20	Resource																											
spider_meat		5	1	1	10	Resource																											
spider_poisongland		20	0.1	1	20	Resource																											
*broken_weapon		5	0.1	1	50	Resource																											
plastic		5	0.1	1	20	Resource																											
powder		1	0.01	1	50	Resource																											
glass		5	0.05	1	50	Resource																											
metal_tread		10	0.4	1	20	Resource																											
*tape		20	0.1	1	20	Resource																											
wire		20	0.2	1	20	Resource																											
rubber		5	0.3	1	20	Resource																											
tread		1	0.01	1	20	Resource																											
explosives		10	0.6	1	20	Resource																											
acid		1	0.01	1	20	Resource																											
tin		1	0.1	1	10	Resource																											
miner_bolts_ammo		1	0.01	1	1	Resource																											
gas_ammo		1	0.02	1	1	Resource																											
quest_fresco_data		999	1	1	1	QuestItem																											
quest_prison_head		999	1	1	1	QuestItem																											
aztKey		999	1	1	1	QuestItem																											
glassBottle		1	0.35	1	10	Resource																											
organsBox		100	1.5	1	10	Container																											
itemsBox		999	5	1	1	Container																											
personalKey		20	0.02	1	10	Resource																											
cyborg_head		20	1.5	1	5	Resource																											
*moon_bones		20	0.6	1	20	Resource																											
moon_guts		20	0.4	1	20	Resource																											
aztec_guts		20	0.4	1	20	Resource																											
mercury_guts		20	0.4	1	20	Resource																											
mercury_scales		20	0.6	1	20	Resource																											
*circuit_board		20	0.1	1	20	Resource																											
ledgerBook		30	0.8	1	10	Resource																											
poppy_box		20	0.05	1	20	Resource																											
spring		1	0.1	1	20	Resource																											
lens		5	0.1	1	20	Resource																											
transformer		10	1.2	1	10	Resource																											
bulb		10	0.3	1	20	Resource																											
quest_device		0	1	1	1	QuestItem																											
quest_igvalit		0	1	1	1	QuestItem																											
quest_artefact		0	1	1	1	QuestItem																											
quest_AncomData		0	1	1	1	QuestItem																											
quest_secret_data		0	1	1	3	QuestItem																											
quest_dislocatorDetal		0	1	1	4	QuestItem																											
quest_goldenSkull		0	1	1	4	QuestItem																											
quest_redChip		0	1	1	4	QuestItem																											
quest_hackedPcpu		0	1	1	4	QuestItem																											
*quest_emiBurner		0	1	2	1	QuestItem																											
regular_food_container		76	2.2	2	1	Container																											
military_food_container		78	2.2	2	1	Container																											
luxury_food_container		98	1.5	1	2	Container																											
water_container		28	1.5	1	2	Container																											
alcogol_container		87	1.5	1	2	Container																											
regular_clothing_container		32	4.2	1	2	Container																											
miner_clothing_container		47	4.2	1	2	Container																											
worker_clothing_container		52	4.2	1	2	Container																											
scientist_clothing_container		64	4.2	1	2	Container																											
security_clothing_container		76	4.2	1	2	Container																											
weapon_container		80	2.3	1	2	Container																											
armor_container		75	2.3	1	2	Container																											
tool_container		79	2.3	1	2	Container																											
robot_parts_container		74	1.8	1	2	Container																											
electrical_parts_container		89	1.2	1	2	Container																											
military_parts_container		72	1.2	1	2	Container																											
engineering_parts_container		64	1.2	1	2	Container																											
ai_module		120	0.3	1	10	BartherResource																											
communication_relay		95	0.4	1	5	BartherResource																											
defibrillator_device		99	0.5	1	1	BartherResource																											
robot_resurrect_device		129	0.7	1	1	BartherResource																											
*quasi_sensor_device		86	0.5	1	1	BartherResource																											
geoscanner_device		73	0.5	1	1	BartherResource																											
