#meleeweapons																												
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory							
		franch_heavy_armor	armor_shards ceramite_shards rubber rubber capacitor	52	1	1.05	ceramite_shards 1 mediumItemChip 5 highItemChip 12 FrancheItemChip 30																					
		core_hard_vest	rags rags rusty_shards tread	16	1	1.05	rubber 1 armor_shards 6 itemChip 25 mediumItemChip 40																					
		core_power_armor	ceramite_shards ceramite_shards armor_shards armor_shards capacitor	64	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 CoreItemChip 28																					
		doom_helmet	armor_shards ceramite_shards glass circuit_board	48	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 highItemChip 42																					
		ancom_helmet	armor_shards ceramite_shards glass microelectronics microelectronics	52	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 24 AncomItemChip 36																					
		power_helmet	armor_shards glass circuit_board	48	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 15 highItemChip 30																					
		realwear_helmet	armor_shards armor_shards ceramite_shards glass microelectronics	54	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 RealWareItemChip 32																					
		smuggler_helmet	rusty_shards rubber glass	24	1	1.05	rubber 1 armor_shards 9 itemChip 25 mediumItemChip 40																					
		solnet_helmet	armor_shards ceramite_shards glass glass microelectronics	50	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 30 highItemChip 40																					
		worker_helmet	armor_shards rubber rubber glass	30	1	1.05	rubber 1 armor_shards 12 mediumItemChip 25 highItemChip 35																					
		pmc_helmet	armor_shards plastic glass	18	1	1.05	armor_shards 1 itemChip 15 mediumItemChip 25 highItemChip 50																					
		rw_militia_helmet	armor_shards plastic	22	1	1.05	armor_shards 1 itemChip 5 mediumItemChip 9 RealWareItemChip 40																					
		rw_warlord_helmet	ceramite_shards ceramite_shards armor_shards armor_shards glass microelectronics	64	1	1.05	armor_repair_kit 1 mediumItemChip 6 highItemChip 12 RealWareItemChip 24																					
		svn_cap_hat	rags rags tread	22	1	1.05	armor_shards 1 armor_repair_kit 3 itemChip 6 SBNItemChip 35																					
		svn_heavy_helmet	ceramite_shards ceramite_shards armor_shards glass microelectronics	64	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 15 SBNItemChip 30																					
		daydream_chem_helmet	armor_shards rubber rubber glass	32	1	1.05	rubber 1 armor_repair_kit 3 itemChip 6 DayDreamItemChip 40																					
		daydream_armored_helmet	armor_shards ceramite_shards glass glass microelectronics	60	1	1.05	ceramite_shards 1 itemChip 6 mediumItemChip 15 DayDreamItemChip 28																					
		sl_power_helmet	armor_shards ceramite_shards glass microelectronics	62	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 SunLightItemChip 36																					
		ancom_police_mask	armor_shards plastic glass	34	1	1.05	armor_shards 1 itemChip 6 highItemChip 9 AncomItemChip 45																					
		ancom_agent_mask	armor_shards armor_shards glass	36	1	1.05	armor_shards 1 itemChip 6 highItemChip 12 AncomItemChip 30																					
		church_priest_helmet	armor_shards glass glass	34	1	1.05	rags 1 itemChip 3 mediumItemChip 9 ChurchItemChip 45																					
		church_power_helmet	armor_shards armor_shards glass circuit_board	40	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 18 ChurchItemChip 36																					
		pb_hard_hat	rags rags rusty_shards	16	1	1.05	rags 1 blunt_melee_shards 5 itemChip 15 mediumItemChip 30																					
		pb_heavy_helmet	armor_shards ceramite_shards glass circuit_board	46	1	1.05	ceramite_shards 1 armor_repair_kit 2 itemChip 10 PlanetBridgeItemChip 30																					
		franch_helmet	armor_shards plastic plastic	24	1	1.05	ceramite_shards 1 mediumItemChip 5 highItemChip 12 FrancheItemChip 30																					
		franch_heavy_mask	armor_shards armor_shards ceramite_shards glass microelectronics	52	1	1.05	ceramite_shards 1 mediumItemChip 5 highItemChip 12 FrancheItemChip 30																					
		core_hard_hat	rags rags rusty_shards	16	1	1.05	rubber 1 armor_shards 6 itemChip 12 mediumItemChip 45																					
		core_power_helmet	ceramite_shards armor_shards armor_shards glass microelectronics	64	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 CoreItemChip 28																					
		balaklava	rags tread	10	1	1.05	tread 1 rags 5 itemChip 10 mediumItemChip 30																					
		doom_pants	armor_shards ceramite_shards rubber metal_tread	48	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 highItemChip 42																					
		ancom_pants	armor_shards ceramite_shards rubber plastic plastic	52	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 24 AncomItemChip 36																					
		power_pants	armor_shards rubber metal_tread	48	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 15 highItemChip 30																					
		realwear_pants	armor_shards armor_shards ceramite_shards rubber plastic	54	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 RealWareItemChip 32																					
		smuggler_pants	rusty_shards rubber tread	10	1	1.05	rubber 1 armor_shards 9 itemChip 25 mediumItemChip 30																					
		solnet_pants	armor_shards ceramite_shards rubber rubber plastic	50	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 30 highItemChip 40																					
		worker_pants	armor_shards rubber rubber tread	30	1	1.05	rubber 1 armor_shards 12 mediumItemChip 25 highItemChip 35																					
		pmc_pants	armor_shards rags tread	12	1	1.05	armor_shards 1 itemChip 6 mediumItemChip 9 highItemChip 50																					
		rw_militia_pants	armor_shards rags rags tread	22	1	1.05	armor_shards 1 itemChip 5 mediumItemChip 9 RealWareItemChip 40																					
		rw_warlord_pants	ceramite_shards ceramite_shards armor_shards armor_shards rubber	64	1	1.05	armor_repair_kit 1 mediumItemChip 6 highItemChip 12 RealWareItemChip 24																					
		svn_cap_pants	armor_shards rags	22	1	1.05	armor_shards 1 armor_repair_kit 3 itemChip 6 SBNItemChip 35																					
		svn_heavy_pants	ceramite_shards ceramite_shards armor_shards rubber rubber	64	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 15 SBNItemChip 30																					
		daydream_chem_pants	armor_shards rubber rubber tread	32	1	1.05	rubber 1 armor_repair_kit 3 itemChip 6 DayDreamItemChip 40																					
		daydream_armored_pants	armor_shards armor_shards ceramite_shards rubber plastic	60	1	1.05	ceramite_shards 1 itemChip 6 mediumItemChip 15 DayDreamItemChip 28																					
		sl_power_pants	armor_shards ceramite_shards rubber plastic plastic	62	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 SunLightItemChip 36																					
		ancom_police_pants	armor_shards armor_shards rags tread	34	1	1.05	armor_shards 1 itemChip 6 highItemChip 9 AncomItemChip 45																					
		ancom_agent_pants	armor_shards armor_shards rubber tread	36	1	1.05	armor_shards 1 itemChip 6 highItemChip 12 AncomItemChip 30																					
		church_priest_pants	armor_shards rubber tread tread	34	1	1.05	rags 1 itemChip 3 mediumItemChip 9 ChurchItemChip 45																					
		church_power_pants	armor_shards armor_shards rubber metal_tread	40	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 18 ChurchItemChip 36																					
		pb_pants	rags rusty_shards tread	16	1	1.05	rags 1 blunt_melee_shards 5 itemChip 15 mediumItemChip 30																					
		pb_heavy_pants	armor_shards ceramite_shards rubber metal_tread metal_tread	46	1	1.05	ceramite_shards 1 armor_repair_kit 2 itemChip 10 PlanetBridgeItemChip 30																					
		franch_pants	armor_shards armor_shards rags tread	24	1	1.05	armor_shards 1 itemChip 5 mediumItemChip 12 FrancheItemChip 30																					
		franch_heavy_pants	armor_shards ceramite_shards rubber rubber plastic	52	1	1.05	ceramite_shards 1 mediumItemChip 5 highItemChip 12 FrancheItemChip 30																					
		core_hard_pants	rags rusty_shards tread	16	1	1.05	rubber 1 armor_shards 6 itemChip 12 mediumItemChip 45																					
		core_power_pants	ceramite_shards ceramite_shards armor_shards rubber rubber	64	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 CoreItemChip 28																					
		doom_boots	ceramite_shards armor_shards rubber metal_tread	48	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 highItemChip 42																					
		ancom_boots	armor_shards ceramite_shards rubber plastic plastic	52	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 24 AncomItemChip 36																					
		power_boots	armor_shards rubber metal_tread	48	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 15 highItemChip 30																					
		realwear_boots	armor_shards armor_shards ceramite_shards rubber plastic	54	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 RealWareItemChip 32																					
		smuggler_boots	rusty_shards rubber rubber	10	1	1.05	rubber 1 armor_shards 9 itemChip 25 mediumItemChip 40																					
		solnet_boots	armor_shards ceramite_shards rubber rubber plastic	50	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 30 highItemChip 40																					
		worker_boots	armor_shards rubber rubber	30	1	1.05	rubber 1 armor_shards 12 mediumItemChip 25 highItemChip 35																					
		pmc_boots	armor_shards plastic rubber	12	1	1.05	armor_shards 1 itemChip 6 mediumItemChip 9 highItemChip 50																					
		rw_warlord_boots	ceramite_shards ceramite_shards armor_shards rubber plastic	64	1	1.05	armor_repair_kit 1 mediumItemChip 6 highItemChip 12 RealWareItemChip 24																					
		svn_heavy_boots	ceramite_shards armor_shards rubber rubber plastic	64	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 15 SBNItemChip 30																					
		daydream_chem_boots	armor_shards armor_shards rubber rubber	32	1	1.05	rubber 1 armor_repair_kit 3 itemChip 6 DayDreamItemChip 40																					
		sl_power_boots	armor_shards armor_shards ceramite_shards rubber plastic	62	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 SunLightItemChip 36																					
		ancom_police_boots	armor_shards armor_shards plastic rubber	34	1	1.05	armor_shards 1 itemChip 6 highItemChip 9 AncomItemChip 45																					
		ancom_agent_boots	armor_shards armor_shards rubber	36	1	1.05	armor_shards 1 itemChip 6 highItemChip 12 AncomItemChip 30																					
		church_priest_boots	armor_shards rubber rubber	34	1	1.05	rags 1 itemChip 3 mediumItemChip 9 ChurchItemChip 40																					
		church_power_boots	armor_shards armor_shards rubber metal_tread	40	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 18 ChurchItemChip 36																					
		pb_boots	rusty_shards plastic rubber	16	1	1.05	rags 1 blunt_melee_shards 5 itemChip 15 mediumItemChip 30																					
		pb_heavy_boots	armor_shards ceramite_shards rubber metal_tread metal_tread	46	1	1.05	ceramite_shards 1 armor_repair_kit 2 itemChip 10 PlanetBridgeItemChip 45																					
		franch_boots	armor_shards plastic plastic rubber	24	1	1.05	armor_shards 1 itemChip 5 mediumItemChip 12 FrancheItemChip 30																					
		franch_heavy_boots	armor_shards armor_shards ceramite_shards rubber plastic	52	1	1.05	ceramite_shards 1 mediumItemChip 5 highItemChip 12 FrancheItemChip 30																					
		common_boots	rusty_shards plastic rubber	16	1	1.05	rags 1 rubber 5 itemChip 20 mediumItemChip 35																					
		core_power_boots	ceramite_shards armor_shards rubber plastic plastic	64	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 CoreItemChip 28																					
		armor_repair_kit	tread rubber armor_shards ceramite_shards	24	1	1.05																						
		weapon_repair_kit	plastic weapon_shards lens microelectronics	24	1	1.05																						
		melee_repair_kit	metal_tread pierce_melee_shards blunt_melee_shards rod	24	1	1.05																						
		automap	circuit_board circuit_board microelectronics bulb	64	1	1.05																						
		frag_grenade	tin miner_bolts_ammo explosives	16	1	1.05																						
		thermal_grenade	tin gas_ammo powder	14	1	1.05																						
		stun_grenade	tin acid human_poop	12	1	1.05																						
		frag_mine	tin explosives explosives explosives	16	1	1.05																						
		stationary_turret	spec_hmg armor_shards weapon_shards circuit_board	52	1	1.05																						
		fire_turret	miner_flametrower armor_shards weapon_shards circuit_board	64	1	1.05																						
		energy_turret	tech_marksman armor_shards weapon_shards circuit_board circuit_board	80	1	1.05																						
#end																												
																												
#itemexpire																												
Id		ExpiresAfterHours	ConvertedItemId																									
meat1		24	rottenMeat																									
aztec_rags		336	rags																									
quasi_bolts_ammo		168	broken_weapon																									
quasi_energy_ammo		168	bloodBag																									
demonic_medicine		168	furuncle																									
demonic_idol		336	trowable_heart																									
furuncle		48	rottenMeat																									
demonic_shards		504	broken_weapon																									
demonic_aye		504	human_aye																									
qwasi_grenade		504	human_aye																									
trowable_heart		24	rottenMeat																									
#end																												
